insee_code,commune_name,department_code,region_code,display_name,is_arrondissement
23182,Saint-Avit-de-Tardes,23,75,Saint-Avit-de-Tardes (23),False
24377,Saint-Avit-de-Vialard,24,75,Saint-Avit-de-Vialard (24),False
23183,Saint-Avit-le-Pauvre,23,75,Saint-Avit-le-Pauvre (23),False
28326,Saint-Avit-les-Guespières,28,24,Saint-Avit-les-Guespières (28),False
57606,Saint-Avold,57,44,Saint-Avold (57),False
73224,Saint-Avre,73,84,Saint-Avre (73),False
56206,Saint-Avé,56,53,Saint-Avé (56),False
45269,Saint-Ay,45,24,Saint-Ay (45),False
59530,Saint-Aybert,59,32,Saint-Aybert (59),False
63321,Saint-Babel,63,84,Saint-Babel (63),False
73225,Saint-Baldoph,73,84,Saint-Baldoph (73),False
02672,Saint-Bandry,02,32,Saint-Bandry (02),False
39477,Saint-Baraing,39,27,Saint-Baraing (39),False
23184,Saint-Bard,23,75,Saint-Bard (23),False
26294,Saint-Bardoux,26,84,Saint-Bardoux (26),False
22275,Saint-Barnabé,22,53,Saint-Barnabé (22),False
38363,Saint-Barthélemy,38,84,Saint-Barthélemy (38),False
40251,Saint-Barthélemy,40,75,Saint-Barthélemy (40),False
50450,Saint-Barthélemy,50,28,Saint-Barthélemy (50),False
56207,Saint-Barthélemy,56,53,Saint-Barthélemy (56),False
70459,Saint-Barthélemy,70,27,Saint-Barthélemy (70),False
77402,Saint-Barthélemy,77,11,Saint-Barthélemy (77),False
07216,Saint-Barthélemy-Grozon,07,84,Saint-Barthélemy-Grozon (07),False
42202,Saint-Barthélemy-Lestra,42,84,Saint-Barthélemy-Lestra (42),False
47232,Saint-Barthélemy-d'Agenais,47,75,Saint-Barthélemy-d'Agenais (47),False
49267,Saint-Barthélemy-d'Anjou,49,52,Saint-Barthélemy-d'Anjou (49),False
24380,Saint-Barthélemy-de-Bellegarde,24,75,Saint-Barthélemy-de-Bellegarde (24),False
24381,Saint-Barthélemy-de-Bussière,24,75,Saint-Barthélemy-de-Bussière (24),False
38364,Saint-Barthélemy-de-Séchilienne,38,84,Saint-Barthélemy-de-Séchilienne (38),False
26295,Saint-Barthélemy-de-Vals,26,84,Saint-Barthélemy-de-Vals (26),False
07215,Saint-Barthélemy-le-Meil,07,84,Saint-Barthélemy-le-Meil (07),False
07217,Saint-Barthélemy-le-Plain,07,84,Saint-Barthélemy-le-Plain (07),False
07218,Saint-Basile,07,84,Saint-Basile (07),False
88411,Saint-Baslemont,88,44,Saint-Baslemont (88),False
18199,Saint-Baudel,18,24,Saint-Baudel (18),False
53200,Saint-Baudelle,53,52,Saint-Baudelle (53),False
38365,Saint-Baudille-de-la-Tour,38,84,Saint-Baudille-de-la-Tour (38),False
38366,Saint-Baudille-et-Pipet,38,84,Saint-Baudille-et-Pipet (38),False
54470,Saint-Baussant,54,44,Saint-Baussant (54),False
09256,Saint-Bauzeil,09,76,Saint-Bauzeil (09),False
07219,Saint-Bauzile,07,84,Saint-Bauzile (07),False
48137,Saint-Bauzile,48,76,Saint-Bauzile (48),False
34242,Saint-Bauzille-de-Montmel,34,76,Saint-Bauzille-de-Montmel (34),False
34243,Saint-Bauzille-de-Putois,34,76,Saint-Bauzille-de-Putois (34),False
34241,Saint-Bauzille-de-la-Sylve,34,76,Saint-Bauzille-de-la-Sylve (34),False
30233,Saint-Bauzély,30,76,Saint-Bauzély (30),False
87137,Saint-Bazile,87,75,Saint-Bazile (87),False
19184,Saint-Bazile-de-Meyssac,19,75,Saint-Bazile-de-Meyssac (19),False
12212,Saint-Beaulize,12,76,Saint-Beaulize (12),False
82157,Saint-Beauzeil,82,76,Saint-Beauzeil (82),False
81243,Saint-Beauzile,81,76,Saint-Beauzile (81),False
43170,Saint-Beauzire,43,84,Saint-Beauzire (43),False
63322,Saint-Beauzire,63,84,Saint-Beauzire (63),False
12213,Saint-Beauzély,12,76,Saint-Beauzély (12),False
59531,Saint-Benin,59,32,Saint-Benin (59),False
58232,Saint-Benin-d'Azy,58,27,Saint-Benin-d'Azy (58),False
58233,Saint-Benin-des-Bois,58,27,Saint-Benin-des-Bois (58),False
85201,Saint-Benoist-sur-Mer,85,52,Saint-Benoist-sur-Mer (85),False
10335,Saint-Benoist-sur-Vanne,10,44,Saint-Benoist-sur-Vanne (10),False
26296,Saint-Benoit-en-Diois,26,84,Saint-Benoit-en-Diois (26),False
04174,Saint-Benoît,04,93,Saint-Benoît (04),False
11333,Saint-Benoît,11,76,Saint-Benoît (11),False
86214,Saint-Benoît,86,75,Saint-Benoît (86),False
97410,Saint-Benoît,974,04,Saint-Benoît (974),False
14563,Saint-Benoît-d'Hébertot,14,28,Saint-Benoît-d'Hébertot (14),False
81244,Saint-Benoît-de-Carmaux,81,76,Saint-Benoît-de-Carmaux (81),False
27520,Saint-Benoît-des-Ombres,27,28,Saint-Benoît-des-Ombres (27),False
35255,Saint-Benoît-des-Ondes,35,53,Saint-Benoît-des-Ondes (35),False
36182,Saint-Benoît-du-Sault,36,24,Saint-Benoît-du-Sault (36),False
88412,Saint-Benoît-la-Chipotte,88,44,Saint-Benoît-la-Chipotte (88),False
37210,Saint-Benoît-la-Forêt,37,24,Saint-Benoît-la-Forêt (37),False
45270,Saint-Benoît-sur-Loire,45,24,Saint-Benoît-sur-Loire (45),False
10336,Saint-Benoît-sur-Seine,10,44,Saint-Benoît-sur-Seine (10),False
71390,Saint-Berain-sous-Sanvignes,71,27,Saint-Berain-sous-Sanvignes (71),False
01339,Saint-Bernard,01,84,Saint-Bernard (01),False
21542,Saint-Bernard,21,27,Saint-Bernard (21),False
68081,Saint-Bernard,68,44,Saint-Bernard (68),False
53201,Saint-Berthevin,53,52,Saint-Berthevin (53),False
53202,Saint-Berthevin-la-Tannière,53,52,Saint-Berthevin-la-Tannière (53),False
31472,Saint-Bertrand-de-Comminges,31,76,Saint-Bertrand-de-Comminges (31),False
72268,Saint-Biez-en-Belin,72,52,Saint-Biez-en-Belin (72),False
22276,Saint-Bihy,22,53,Saint-Bihy (22),False
06117,Saint-Blaise,06,93,Saint-Blaise (06),False
74228,Saint-Blaise,74,84,Saint-Blaise (74),False
38368,Saint-Blaise-du-Buis,38,84,Saint-Blaise-du-Buis (38),False
67424,Saint-Blaise-la-Roche,67,44,Saint-Blaise-la-Roche (67),False
80700,Saint-Blimont,80,32,Saint-Blimont (80),False
52444,Saint-Blin,52,44,Saint-Blin (52),False
41203,Saint-Bohaire,41,24,Saint-Bohaire (41),False
71392,Saint-Boil,71,27,Saint-Boil (71),False
54471,Saint-Boingt,54,44,Saint-Boingt (54),False
28327,Saint-Bomer,28,24,Saint-Bomer (28),False
51473,Saint-Bon,51,44,Saint-Bon (51),False
16303,Saint-Bonnet,16,75,Saint-Bonnet (16),False
87138,Saint-Bonnet-Briance,87,75,Saint-Bonnet-Briance (87),False
19186,Saint-Bonnet-Elvert,19,75,Saint-Bonnet-Elvert (19),False
03221,Saint-Bonnet-Tronçais,03,84,Saint-Bonnet-Tronçais (03),False
87139,Saint-Bonnet-de-Bellac,87,75,Saint-Bonnet-de-Bellac (87),False
38370,Saint-Bonnet-de-Chavagne,38,84,Saint-Bonnet-de-Chavagne (38),False
48138,Saint-Bonnet-de-Chirac,48,76,Saint-Bonnet-de-Chirac (48),False
15173,Saint-Bonnet-de-Condat,15,84,Saint-Bonnet-de-Condat (15),False
71393,Saint-Bonnet-de-Cray,71,27,Saint-Bonnet-de-Cray (71),False
03219,Saint-Bonnet-de-Four,03,84,Saint-Bonnet-de-Four (03),False
71394,Saint-Bonnet-de-Joux,71,27,Saint-Bonnet-de-Joux (71),False
69287,Saint-Bonnet-de-Mure,69,84,Saint-Bonnet-de-Mure (69),False
03220,Saint-Bonnet-de-Rochefort,03,84,Saint-Bonnet-de-Rochefort (03),False
30236,Saint-Bonnet-de-Salendrinque,30,76,Saint-Bonnet-de-Salendrinque (30),False
15174,Saint-Bonnet-de-Salers,15,84,Saint-Bonnet-de-Salers (15),False
71395,Saint-Bonnet-de-Vieille-Vigne,71,27,Saint-Bonnet-de-Vieille-Vigne (71),False
69182,Saint-Bonnet-des-Bruyères,69,84,Saint-Bonnet-des-Bruyères (69),False
42203,Saint-Bonnet-des-Quarts,42,84,Saint-Bonnet-des-Quarts (42),False
30235,Saint-Bonnet-du-Gard,30,76,Saint-Bonnet-du-Gard (30),False
71396,Saint-Bonnet-en-Bresse,71,27,Saint-Bonnet-en-Bresse (71),False
05132,Saint-Bonnet-en-Champsaur,05,93,Saint-Bonnet-en-Champsaur (05),False
19188,Saint-Bonnet-l'Enfantier,19,75,Saint-Bonnet-l'Enfantier (19),False
19187,Saint-Bonnet-la-Rivière,19,75,Saint-Bonnet-la-Rivière (19),False
63323,Saint-Bonnet-le-Bourg,63,84,Saint-Bonnet-le-Bourg (63),False
63324,Saint-Bonnet-le-Chastel,63,84,Saint-Bonnet-le-Chastel (63),False
42204,Saint-Bonnet-le-Château,42,84,Saint-Bonnet-le-Château (42),False
42205,Saint-Bonnet-le-Courreau,42,84,Saint-Bonnet-le-Courreau (42),False
43172,Saint-Bonnet-le-Froid,43,84,Saint-Bonnet-le-Froid (43),False
69183,Saint-Bonnet-le-Troncy,69,84,Saint-Bonnet-le-Troncy (69),False
42206,Saint-Bonnet-les-Oules,42,84,Saint-Bonnet-les-Oules (42),False
19189,Saint-Bonnet-les-Tours-de-Merle,19,75,Saint-Bonnet-les-Tours-de-Merle (19),False
63325,Saint-Bonnet-lès-Allier,63,84,Saint-Bonnet-lès-Allier (63),False
19190,Saint-Bonnet-près-Bort,19,75,Saint-Bonnet-près-Bort (19),False
63326,Saint-Bonnet-près-Orcival,63,84,Saint-Bonnet-près-Orcival (63),False
63327,Saint-Bonnet-près-Riom,63,84,Saint-Bonnet-près-Riom (63),False
17312,Saint-Bonnet-sur-Gironde,17,75,Saint-Bonnet-sur-Gironde (17),False
58234,Saint-Bonnot,58,27,Saint-Bonnot (58),False
18200,Saint-Bouize,18,24,Saint-Bouize (18),False
64471,Saint-Boès,64,75,Saint-Boès (64),False
89336,Saint-Brancher,89,27,Saint-Brancher (89),False
37211,Saint-Branchs,37,24,Saint-Branchs (37),False
22277,Saint-Brandan,22,53,Saint-Brandan (22),False
30238,Saint-Bresson,30,76,Saint-Bresson (30),False
70460,Saint-Bresson,70,27,Saint-Bresson (70),False
46249,Saint-Bressou,46,76,Saint-Bressou (46),False
44154,Saint-Brevin-les-Pins,44,52,Saint-Brevin-les-Pins (44),False
35256,Saint-Briac-sur-Mer,35,53,Saint-Briac-sur-Mer (35),False
16304,Saint-Brice,16,75,Saint-Brice (16),False
33379,Saint-Brice,33,75,Saint-Brice (33),False
50451,Saint-Brice,50,28,Saint-Brice (50),False
53203,Saint-Brice,53,52,Saint-Brice (53),False
61370,Saint-Brice,61,28,Saint-Brice (61),False
77403,Saint-Brice,77,11,Saint-Brice (77),False
51474,Saint-Brice-Courcelles,51,44,Saint-Brice-Courcelles (51),False
50452,Saint-Brice-de-Landelles,50,28,Saint-Brice-de-Landelles (50),False
95539,Saint-Brice-sous-Forêt,95,11,Saint-Brice-sous-Forêt (95),False
61371,Saint-Brice-sous-Rânes,61,28,Saint-Brice-sous-Rânes (61),False
87140,Saint-Brice-sur-Vienne,87,75,Saint-Brice-sur-Vienne (87),False
22278,Saint-Brieuc,22,53,Saint-Brieuc (22),False
56208,Saint-Brieuc-de-Mauron,56,53,Saint-Brieuc-de-Mauron (56),False
35258,Saint-Brieuc-des-Iffs,35,53,Saint-Brieuc-des-Iffs (35),False
17313,Saint-Bris-des-Bois,17,75,Saint-Bris-des-Bois (17),False
89337,Saint-Bris-le-Vineux,89,27,Saint-Bris-le-Vineux (89),False
58235,Saint-Brisson,58,27,Saint-Brisson (58),False
45271,Saint-Brisson-sur-Loire,45,24,Saint-Brisson-sur-Loire (45),False
70461,Saint-Broing,70,27,Saint-Broing (70),False
21543,Saint-Broing-les-Moines,21,27,Saint-Broing-les-Moines (21),False
52445,Saint-Broingt-le-Bois,52,44,Saint-Broingt-le-Bois (52),False
52446,Saint-Broingt-les-Fosses,52,44,Saint-Broingt-les-Fosses (52),False
35259,Saint-Broladre,35,53,Saint-Broladre (35),False
30237,Saint-Brès,30,76,Saint-Brès (30),False
32366,Saint-Brès,32,76,Saint-Brès (32),False
34244,Saint-Brès,34,76,Saint-Brès (34),False
38372,Saint-Bueil,38,84,Saint-Bueil (38),False
31471,Saint-Béat-Lez,31,76,Saint-Béat-Lez (31),False
01337,Saint-Bénigne,01,84,Saint-Bénigne (01),False
30234,Saint-Bénézet,30,76,Saint-Bénézet (30),False
43171,Saint-Bérain,43,84,Saint-Bérain (43),False
71391,Saint-Bérain-sur-Dheune,71,27,Saint-Bérain-sur-Dheune (71),False
73226,Saint-Béron,73,84,Saint-Béron (73),False
61369,Saint-Bômer-les-Forges,61,28,Saint-Bômer-les-Forges (61),False
72269,Saint-Calais,72,52,Saint-Calais (72),False
53204,Saint-Calais-du-Désert,53,52,Saint-Calais-du-Désert (53),False
72270,Saint-Calez-en-Saosnois,72,52,Saint-Calez-en-Saosnois (72),False
13091,Saint-Cannat,13,93,Saint-Cannat (13),False
03222,Saint-Caprais,03,84,Saint-Caprais (03),False
18201,Saint-Caprais,18,24,Saint-Caprais (18),False
32467,Saint-Caprais,32,76,Saint-Caprais (32),False
46250,Saint-Caprais,46,76,Saint-Caprais (46),False
33381,Saint-Caprais-de-Bordeaux,33,75,Saint-Caprais-de-Bordeaux (33),False
47234,Saint-Caprais-de-Lerm,47,75,Saint-Caprais-de-Lerm (47),False
24383,Saint-Capraise-d'Eymet,24,75,Saint-Capraise-d'Eymet (24),False
24382,Saint-Capraise-de-Lalinde,24,75,Saint-Capraise-de-Lalinde (24),False
22279,Saint-Caradec,22,53,Saint-Caradec (22),False
56210,Saint-Caradec-Trégomel,56,53,Saint-Caradec-Trégomel (56),False
22280,Saint-Carné,22,53,Saint-Carné (22),False
22281,Saint-Carreuc,22,53,Saint-Carreuc (22),False
24384,Saint-Cassien,24,75,Saint-Cassien (24),False
38373,Saint-Cassien,38,84,Saint-Cassien (38),False
73228,Saint-Cassin,73,84,Saint-Cassin (73),False
22282,Saint-Cast-le-Guildo,22,53,Saint-Cast-le-Guildo (22),False
64472,Saint-Castin,64,75,Saint-Castin (64),False
74229,Saint-Cergues,74,84,Saint-Cergues (74),False
15175,Saint-Cernin,15,84,Saint-Cernin (15),False
24385,Saint-Cernin-de-Labarde,24,75,Saint-Cernin-de-Labarde (24),False
19191,Saint-Cernin-de-Larche,19,75,Saint-Cernin-de-Larche (19),False
24386,Saint-Cernin-de-l'Herm,24,75,Saint-Cernin-de-l'Herm (24),False
23185,Saint-Chabrais,23,75,Saint-Chabrais (23),False
05133,Saint-Chaffrey,05,93,Saint-Chaffrey (05),False
15176,Saint-Chamant,15,84,Saint-Chamant (15),False
19192,Saint-Chamant,19,75,Saint-Chamant (19),False
46253,Saint-Chamarand,46,76,Saint-Chamarand (46),False
13092,Saint-Chamas,13,93,Saint-Chamas (13),False
24388,Saint-Chamassy,24,75,Saint-Chamassy (24),False
42207,Saint-Chamond,42,84,Saint-Chamond (42),False
30241,Saint-Chaptes,30,76,Saint-Chaptes (30),False
53206,Saint-Charles-la-Forêt,53,52,Saint-Charles-la-Forêt (53),False
36184,Saint-Chartier,36,24,Saint-Chartier (36),False
38374,Saint-Chef,38,84,Saint-Chef (38),False
46254,Saint-Chels,46,76,Saint-Chels (46),False
34245,Saint-Chinian,34,76,Saint-Chinian (34),False
80701,Saint-Christ-Briost,80,32,Saint-Christ-Briost (80),False
31474,Saint-Christaud,31,76,Saint-Christaud (31),False
32367,Saint-Christaud,32,76,Saint-Christaud (32),False
42208,Saint-Christo-en-Jarez,42,84,Saint-Christo-en-Jarez (42),False
07220,Saint-Christol,07,84,Saint-Christol (07),False
84107,Saint-Christol,84,93,Saint-Christol (84),False
30242,Saint-Christol-de-Rodières,30,76,Saint-Christol-de-Rodières (30),False
30243,Saint-Christol-lez-Alès,30,76,Saint-Christol-lez-Alès (30),False
33383,Saint-Christoly-Médoc,33,75,Saint-Christoly-Médoc (33),False
33382,Saint-Christoly-de-Blaye,33,75,Saint-Christoly-de-Blaye (33),False
16306,Saint-Christophe,16,75,Saint-Christophe (16),False
17315,Saint-Christophe,17,75,Saint-Christophe (17),False
23186,Saint-Christophe,23,75,Saint-Christophe (23),False
28329,Saint-Christophe,28,24,Saint-Christophe (28),False
73229,Saint-Christophe,73,84,Saint-Christophe (73),False
81245,Saint-Christophe,81,76,Saint-Christophe (81),False
86217,Saint-Christophe,86,75,Saint-Christophe (86),False
10337,Saint-Christophe-Dodinicourt,10,44,Saint-Christophe-Dodinicourt (10),False
12215,Saint-Christophe-Vallon,12,76,Saint-Christophe-Vallon (12),False
43173,Saint-Christophe-d'Allier,43,84,Saint-Christophe-d'Allier (43),False
61374,Saint-Christophe-de-Chaulieu,61,28,Saint-Christophe-de-Chaulieu (61),False
33385,Saint-Christophe-de-Double,33,75,Saint-Christophe-de-Double (33),False
35261,Saint-Christophe-de-Valains,35,53,Saint-Christophe-de-Valains (35),False
33384,Saint-Christophe-des-Bardes,33,75,Saint-Christophe-des-Bardes (33),False
35260,Saint-Christophe-des-Bois,35,53,Saint-Christophe-des-Bois (35),False
49269,Saint-Christophe-du-Bois,49,52,Saint-Christophe-du-Bois (49),False
50454,Saint-Christophe-du-Foc,50,28,Saint-Christophe-du-Foc (50),False
72273,Saint-Christophe-du-Jambet,72,52,Saint-Christophe-du-Jambet (72),False
85204,Saint-Christophe-du-Ligneron,85,52,Saint-Christophe-du-Ligneron (85),False
36185,Saint-Christophe-en-Bazelle,36,24,Saint-Christophe-en-Bazelle (36),False
36186,Saint-Christophe-en-Boucherie,36,24,Saint-Christophe-en-Boucherie (36),False
03223,Saint-Christophe-en-Bourbonnais,03,84,Saint-Christophe-en-Bourbonnais (03),False
71398,Saint-Christophe-en-Bresse,71,27,Saint-Christophe-en-Bresse (71),False
71399,Saint-Christophe-en-Brionnais,71,27,Saint-Christophe-en-Brionnais (71),False
72274,Saint-Christophe-en-Champagne,72,52,Saint-Christophe-en-Champagne (72),False
38375,Saint-Christophe-en-Oisans,38,84,Saint-Christophe-en-Oisans (38),False
26298,Saint-Christophe-et-le-Laris,26,84,Saint-Christophe-et-le-Laris (26),False
18203,Saint-Christophe-le-Chaudry,18,24,Saint-Christophe-le-Chaudry (18),False
27521,Saint-Christophe-sur-Avre,27,28,Saint-Christophe-sur-Avre (27),False
27522,Saint-Christophe-sur-Condé,27,28,Saint-Christophe-sur-Condé (27),False
43174,Saint-Christophe-sur-Dolaizon,43,84,Saint-Christophe-sur-Dolaizon (43),False
38376,Saint-Christophe-sur-Guiers,38,84,Saint-Christophe-sur-Guiers (38),False
79241,Saint-Christophe-sur-Roc,79,75,Saint-Christophe-sur-Roc (79),False
37213,Saint-Christophe-sur-le-Nais,37,24,Saint-Christophe-sur-le-Nais (37),False
02673,Saint-Christophe-à-Berry,02,32,Saint-Christophe-à-Berry (02),False
48140,Saint-Chély-d'Apcher,48,76,Saint-Chély-d'Apcher (48),False
12214,Saint-Chély-d'Aubrac,12,76,Saint-Chély-d'Aubrac (12),False
51475,Saint-Chéron,51,44,Saint-Chéron (51),False
91540,Saint-Chéron,91,11,Saint-Chéron (91),False
33386,Saint-Cibard,33,75,Saint-Cibard (33),False
07221,Saint-Cierge-la-Serre,07,84,Saint-Cierge-la-Serre (07),False
07222,Saint-Cierge-sous-le-Cheylard,07,84,Saint-Cierge-sous-le-Cheylard (07),False
52447,Saint-Ciergues,52,44,Saint-Ciergues (52),False
17316,Saint-Ciers-Champagne,17,75,Saint-Ciers-Champagne (17),False
33387,Saint-Ciers-d'Abzac,33,75,Saint-Ciers-d'Abzac (33),False
33388,Saint-Ciers-de-Canesse,33,75,Saint-Ciers-de-Canesse (33),False
17317,Saint-Ciers-du-Taillon,17,75,Saint-Ciers-du-Taillon (17),False
16307,Saint-Ciers-sur-Bonnieure,16,75,Saint-Ciers-sur-Bonnieure (16),False
33389,Saint-Ciers-sur-Gironde,33,75,Saint-Ciers-sur-Gironde (33),False
81247,Saint-Cirgue,81,76,Saint-Cirgue (81),False
43175,Saint-Cirgues,43,84,Saint-Cirgues (43),False
46255,Saint-Cirgues,46,76,Saint-Cirgues (46),False
15178,Saint-Cirgues-de-Jordanne,15,84,Saint-Cirgues-de-Jordanne (15),False
15179,Saint-Cirgues-de-Malbert,15,84,Saint-Cirgues-de-Malbert (15),False
07223,Saint-Cirgues-de-Prades,07,84,Saint-Cirgues-de-Prades (07),False
07224,Saint-Cirgues-en-Montagne,07,84,Saint-Cirgues-en-Montagne (07),False
19193,Saint-Cirgues-la-Loutre,19,75,Saint-Cirgues-la-Loutre (19),False
82158,Saint-Cirice,82,76,Saint-Cirice (82),False
82159,Saint-Cirq,82,76,Saint-Cirq (82),False
46256,Saint-Cirq-Lapopie,46,76,Saint-Cirq-Lapopie (46),False
46257,Saint-Cirq-Madelon,46,76,Saint-Cirq-Madelon (46),False
46258,Saint-Cirq-Souillaguet,46,76,Saint-Cirq-Souillaguet (46),False
36187,Saint-Civran,36,24,Saint-Civran (36),False
07225,Saint-Clair,07,84,Saint-Clair (07),False
46259,Saint-Clair,46,76,Saint-Clair (46),False
82160,Saint-Clair,82,76,Saint-Clair (82),False
86218,Saint-Clair,86,75,Saint-Clair (86),False
61376,Saint-Clair-de-Halouze,61,28,Saint-Clair-de-Halouze (61),False
38377,Saint-Clair-de-la-Tour,38,84,Saint-Clair-de-la-Tour (38),False
38378,Saint-Clair-du-Rhône,38,84,Saint-Clair-du-Rhône (38),False
95541,Saint-Clair-sur-Epte,95,11,Saint-Clair-sur-Epte (95),False
38379,Saint-Clair-sur-Galaure,38,84,Saint-Clair-sur-Galaure (38),False
50455,Saint-Clair-sur-l'Elle,50,28,Saint-Clair-sur-l'Elle (50),False
76568,Saint-Clair-sur-les-Monts,76,28,Saint-Clair-sur-les-Monts (76),False
32370,Saint-Clar,32,76,Saint-Clar (32),False
31475,Saint-Clar-de-Rivière,31,76,Saint-Clar-de-Rivière (31),False
16308,Saint-Claud,16,75,Saint-Claud (16),False
39478,Saint-Claude,39,27,Saint-Claude (39),False
97124,Saint-Claude,971,01,Saint-Claude (971),False
41204,Saint-Claude-de-Diray,41,24,Saint-Claude-de-Diray (41),False
22283,Saint-Clet,22,53,Saint-Clet (22),False
92064,Saint-Cloud,92,11,Saint-Cloud (92),False
02674,Saint-Clément,02,32,Saint-Clément (02),False
03224,Saint-Clément,03,84,Saint-Clément (03),False
07226,Saint-Clément,07,84,Saint-Clément (07),False
15180,Saint-Clément,15,84,Saint-Clément (15),False
19194,Saint-Clément,19,75,Saint-Clément (19),False
30244,Saint-Clément,30,76,Saint-Clément (30),False
54472,Saint-Clément,54,44,Saint-Clément (54),False
89338,Saint-Clément,89,27,Saint-Clément (89),False
50456,Saint-Clément-Rancoudray,50,28,Saint-Clément-Rancoudray (50),False
34247,Saint-Clément-de-Rivière,34,76,Saint-Clément-de-Rivière (34),False
63332,Saint-Clément-de-Régnat,63,84,Saint-Clément-de-Régnat (63),False
63331,Saint-Clément-de-Valorgue,63,84,Saint-Clément-de-Valorgue (63),False
69186,Saint-Clément-de-Vers,69,84,Saint-Clément-de-Vers (69),False
49271,Saint-Clément-de-la-Place,49,52,Saint-Clément-de-la-Place (49),False
17318,Saint-Clément-des-Baleines,17,75,Saint-Clément-des-Baleines (17),False
49272,Saint-Clément-des-Levées,49,52,Saint-Clément-des-Levées (49),False
69187,Saint-Clément-les-Places,69,84,Saint-Clément-les-Places (69),False
05134,Saint-Clément-sur-Durance,05,93,Saint-Clément-sur-Durance (05),False
71400,Saint-Clément-sur-Guye,71,27,Saint-Clément-sur-Guye (71),False
69188,Saint-Clément-sur-Valsonne,69,84,Saint-Clément-sur-Valsonne (69),False
08378,Saint-Clément-à-Arnes,08,44,Saint-Clément-à-Arnes (08),False
47235,Saint-Colomb-de-Lauzun,47,75,Saint-Colomb-de-Lauzun (47),False
44155,Saint-Colomban,44,52,Saint-Colomban (44),False
73230,Saint-Colomban-des-Villards,73,84,Saint-Colomban-des-Villards (73),False
56211,Saint-Congard,56,53,Saint-Congard (56),False
22284,Saint-Connan,22,53,Saint-Connan (22),False
22285,Saint-Connec,22,53,Saint-Connec (22),False
15181,Saint-Constant-Fournoulès,15,84,Saint-Constant-Fournoulès (15),False
14566,Saint-Contest,14,28,Saint-Contest (14),False
72275,Saint-Corneille,72,52,Saint-Corneille (72),False
68293,Saint-Cosme,68,44,Saint-Cosme (68),False
72276,Saint-Cosme-en-Vairais,72,52,Saint-Cosme-en-Vairais (72),False
11337,Saint-Couat-d'Aude,11,76,Saint-Couat-d'Aude (11),False
11338,Saint-Couat-du-Razès,11,76,Saint-Couat-du-Razès (11),False
